11.04,21.58,0.17,2.84,2.68,-6.19,-0.33,-3.18,5.02,-3.18,10.54,-1.34,24.93,-15.89,13.05,-7.03,-100.39,
12.72,21.75,1.34,3.68,3.35,-5.02,-0.5,-2.51,4.68,-1.67,12.21,-0.5,22.59,-13.89,12.88,-4.35,-97.71,
15.56,22.09,3.01,4.02,4.18,-4.02,-0.17,-1.84,4.18,0,14.39,1.17,22.09,-10.21,13.22,-2.18,-97.54,
18.24,22.25,4.35,3.85,5.02,-3.68,0.33,-0.84,4.18,1.67,16.23,3.35,23.09,-5.86,14.05,-0.84,-100.72,
20.08,21.75,5.35,3.85,6.02,-3.35,0.67,-0.17,4.18,3.01,18.07,6.02,24.76,-1,15.06,0.33,-106.24,
20.24,20.58,6.36,3.85,6.19,-2.84,0.84,0.5,4.35,4.35,19.24,9.03,25.6,3.68,15.89,1.34,-111.26,
18.74,18.91,6.86,4.52,5.86,-1.84,1,1.51,4.85,5.69,19.74,11.71,25.1,8.03,16.56,3.01,-112.77,
16.73,17.07,7.36,5.69,5.02,0,1,2.34,5.86,7.36,19.41,14.39,22.92,12.05,16.56,5.86,-108.75,
14.89,15.89,7.36,7.19,3.85,2.18,1.17,3.35,7.03,9.03,18.57,16.23,20.08,15.73,16.06,9.37,-99.05,
14.22,15.06,7.36,8.53,3.18,4.85,2.01,4.85,8.37,11.04,17.23,17.57,17.57,18.24,15.23,13.22,-84.83,
14.72,15.06,7.03,9.87,2.51,7.03,3.35,6.19,9.7,13.22,16.06,18.24,16.56,19.91,14.56,16.9,-68.76,
15.73,15.23,6.69,10.71,2.68,8.87,5.02,7.7,11.21,15.06,14.72,18.24,17.23,20.75,14.05,19.58,-53.87,
16.73,15.39,5.69,11.71,3.35,10.21,7.19,9.2,12.72,16.9,13.72,18.07,18.91,20.58,14.22,21.58,-42.33,
16.9,15.39,4.35,12.05,4.18,11.38,9.2,10.88,14.22,18.07,12.88,17.73,20.24,19.74,14.72,22.75,-35.3,
16.06,15.06,3.35,12.55,4.85,12.72,10.71,12.72,15.23,18.91,11.54,17.4,20.41,18.91,15.23,23.76,-32.79,
14.39,14.39,1.84,12.72,4.68,14.05,11.21,14.56,15.39,19.41,9.87,17.07,18.07,18.07,15.23,24.26,-33.63,
12.21,13.22,0.5,12.21,4.18,15.06,10.88,15.89,14.39,19.41,7.7,16.06,13.55,17.4,14.39,24.59,-36.64,
10.71,11.04,-0.5,11.04,3.18,15.89,10.04,16.9,12.72,18.91,5.35,14.72,7.19,17.4,12.88,24.59,-39.82,
9.54,8.2,-1.51,9.03,2.34,15.56,8.87,16.9,10.37,17.57,3.18,12.55,0.5,17.73,10.21,23.93,-42.33,
9.37,4.52,-1.67,6.36,1.51,14.22,7.7,16.06,7.53,15.56,1.67,10.21,-4.85,18.4,6.86,22.25,-44.34,
9.7,0.84,-1.84,3.85,1,12.05,6.36,14.39,4.52,13.22,0.67,7.36,-7.86,18.57,3.01,20.24,-45.68,
10.37,-2.34,-1.51,1.34,0.17,9.87,4.85,12.05,1.17,10.37,0,4.68,-8.7,17.9,-1.51,17.57,-47.52,
10.71,-4.68,-1.34,-0.5,-1.17,7.7,3.18,9.54,-2.68,7.36,-0.84,2.34,-7.7,15.23,-6.36,15.06,-50.19,
10.37,-6.36,-1.34,-2.18,-2.84,5.52,1.17,7.03,-6.53,4.35,-2.34,0,-7.19,10.37,-11.71,12.21,-53.71,
8.87,-7.53,-1.84,-3.68,-4.52,3.85,-0.33,4.68,-10.71,1.17,-5.02,-2.84,-8.2,3.85,-16.56,9.37,-57.56,
6.53,-8.7,-2.51,-5.69,-6.19,2.01,-1.51,2.51,-14.56,-2.18,-7.86,-6.02,-11.54,-3.68,-21.25,6.02,-60.57,
3.68,-10.04,-3.35,-7.7,-7.36,-0.33,-2.18,0.17,-18.07,-5.52,-10.54,-9.54,-16.73,-10.21,-24.93,2.34,-62.24,
0.84,-10.88,-4.02,-9.7,-7.36,-2.18,-2.18,-1.84,-20.41,-8.37,-12.55,-12.72,-21.92,-14.56,-27.44,-1.84,-62.57,
-1,-10.71,-4.18,-11.21,-6.69,-3.85,-2.18,-3.85,-21.42,-10.88,-13.38,-15.39,-25.77,-16.06,-28.78,-5.52,-61.91,
-1.67,-9.2,-3.68,-11.54,-5.86,-4.68,-2.18,-5.02,-21.42,-12.21,-13.05,-16.56,-27.44,-15.06,-29.11,-8.37,-60.57,
-1.84,-6.53,-2.68,-11.21,-5.35,-4.35,-2.01,-5.35,-19.91,-12.38,-12.72,-16.56,-26.94,-12.55,-28.61,-9.37,-59.06,
-2.34,-4.02,-2.01,-9.87,-5.02,-2.51,-1.67,-3.85,-17.57,-10.71,-12.72,-15.39,-25.6,-9.7,-27.1,-8.37,-56.89,
-3.85,-3.18,-1.34,-8.53,-5.02,-0.33,-1,-0.67,-14.39,-7.53,-13.72,-13.89,-25.1,-7.36,-25.1,-5.86,-53.37,
-7.03,-4.35,-1.17,-7.86,-5.35,2.01,0.33,3.35,-10.88,-3.68,-15.56,-12.55,-25.6,-5.19,-22.25,-2.68,-47.85,
-10.88,-7.53,-1.67,-8.03,-5.19,4.02,2.01,7.7,-6.69,0.33,-17.23,-11.71,-27.1,-3.18,-19.07,0.5,-40.66,
-14.39,-11.38,-2.01,-8.7,-4.68,4.85,3.51,11.04,-2.51,4.02,-17.9,-11.04,-28.11,-0.67,-15.89,2.84,-33.13,
-15.89,-14.22,-2.01,-9.54,-4.02,4.85,4.35,13.05,1.17,6.36,-16.56,-11.04,-27.44,2.01,-12.72,4.18,-27.1,
-14.39,-14.89,-1.34,-10.21,-3.18,4.18,4.35,13.55,4.18,7.36,-13.38,-10.88,-23.93,3.85,-10.37,4.18,-23.93,
-9.7,-12.55,-0.33,-10.54,-2.84,2.84,3.35,12.55,6.19,7.36,-8.7,-10.88,-18.4,3.35,-8.7,3.51,-23.93,
-3.01,-8.53,0.67,-10.21,-2.68,1.17,2.01,10.54,7.19,6.36,-4.18,-11.21,-12.05,-0.5,-8.03,2.18,-26.1,
3.85,-4.02,1.51,-9.7,-2.68,-0.67,0.5,8.2,7.36,4.85,-0.84,-12.05,-6.36,-7.19,-7.7,0.17,-28.78,
10.04,0.17,1.67,-9.54,-2.84,-3.18,-0.84,5.52,6.69,3.18,1,-13.72,-3.01,-15.56,-7.86,-2.68,-30.45,
14.05,3.51,1.34,-9.2,-2.84,-5.86,-1.84,2.68,5.19,0.67,1,-15.89,-2.34,-22.92,-8.37,-6.19,-31.12,
16.56,6.53,0.84,-8.87,-3.01,-8.87,-3.01,-0.67,2.84,-2.01,0.33,-18.57,-4.02,-27.61,-9.37,-10.54,-31.29,
17.9,9.87,0.67,-8.37,-3.85,-11.71,-5.02,-4.35,-0.33,-5.35,-0.33,-21.25,-7.36,-28.44,-11.21,-15.23,-31.96,
18.74,13.38,0.84,-7.19,-5.02,-13.55,-7.53,-7.86,-4.02,-8.87,-0.5,-23.26,-11.21,-26.27,-13.22,-19.24,-34.63,
19.41,17.23,1.84,-5.69,-6.86,-14.22,-10.21,-11.21,-7.53,-12.55,-0.17,-24.26,-15.06,-22.75,-15.23,-22.25,-38.98,
19.74,19.91,3.01,-3.85,-8.53,-13.89,-12.72,-13.72,-10.21,-15.39,0.17,-24.26,-17.4,-19.74,-16.56,-23.93,-43.33,
18.91,20.91,3.85,-2.18,-10.04,-12.88,-14.05,-15.23,-11.38,-17.57,0.17,-22.92,-18.4,-18.07,-16.73,-24.26,-45.84,
17.07,19.41,3.68,-1,-10.71,-11.38,-14.39,-15.89,-11.21,-18.74,-0.84,-20.58,-17.9,-17.9,-15.23,-23.93,-45.34,
14.39,16.23,3.01,-0.33,-10.88,-10.21,-13.89,-15.89,-9.87,-19.07,-2.01,-17.73,-16.4,-17.9,-13.05,-23.42,-42,
11.38,12.55,1.84,0.33,-10.37,-9.37,-13.05,-15.89,-7.86,-18.74,-3.35,-14.72,-14.72,-17.23,-10.37,-22.92,-36.98,
8.53,9.2,0.84,1,-10.04,-8.53,-12.88,-15.39,-6.36,-17.73,-4.02,-12.21,-13.72,-15.23,-8.2,-22.42,-32.46,
6.36,6.69,0.17,2.01,-9.87,-7.53,-13.22,-14.72,-5.35,-16.73,-3.68,-10.54,-13.38,-12.38,-6.69,-21.58,-30.12,
4.52,5.02,0.33,3.51,-10.21,-6.19,-14.22,-13.38,-4.85,-15.23,-2.84,-10.04,-13.55,-9.7,-5.69,-20.08,-30.79,
2.68,3.51,1,5.02,-10.37,-4.68,-15.23,-11.54,-4.68,-13.89,-1.51,-10.54,-13.38,-8.37,-5.19,-17.73,-33.8,
0.5,1.84,1.84,5.86,-10.21,-3.18,-15.73,-9.2,-4.18,-12.21,-0.84,-11.21,-11.54,-8.2,-4.02,-15.06,-37.81,
-2.34,0.17,2.01,6.53,-9.7,-1.84,-15.06,-6.69,-3.35,-10.54,-0.84,-11.54,-7.53,-8.87,-2.51,-12.21,-40.66,
-5.19,-1,1.34,6.86,-8.7,-0.84,-13.89,-4.35,-2.18,-8.7,-1.51,-10.88,-1.84,-8.87,-0.33,-9.7,-41.49,
-8.03,-1.51,0.33,6.69,-7.36,0,-12.38,-2.34,-0.67,-6.53,-2.51,-9.2,4.35,-8.03,2.18,-7.19,-39.65,
-9.7,-1.17,-1,7.03,-6.19,0.84,-11.21,-0.5,1,-4.02,-3.01,-6.53,9.7,-5.35,4.52,-4.68,-35.64,
-10.21,-0.5,-2.01,7.53,-5.35,2.34,-10.54,1.17,2.51,-1.51,-2.51,-3.51,13.22,-2.18,6.69,-2.01,-30.45,
-9.54,0.17,-2.01,8.53,-4.85,4.02,-10.71,2.68,4.02,1.34,-1,-0.33,14.89,0.84,8.53,1,-25.93,
-7.86,0.17,-1,9.54,-4.68,5.69,-10.88,4.18,5.35,3.85,1.17,2.18,15.56,2.68,9.87,4.02,-22.75,
-5.35,-0.17,0.17,10.54,-4.85,7.19,-10.88,5.52,6.36,5.52,3.51,4.35,15.73,3.68,11.04,6.69,-22.09,
-2.51,-0.33,2.01,11.38,-4.35,7.86,-10.88,6.19,6.69,6.53,5.35,6.36,15.56,4.18,11.88,8.53,-23.42,
0.5,0.33,3.35,12.05,-3.85,8.2,-10.71,6.36,6.02,7.03,6.69,8.37,15.06,5.35,12.05,9.37,-26.27,
2.84,2.18,4.18,12.55,-3.35,8.03,-10.21,6.19,4.85,7.19,7.36,10.71,13.05,7.19,11.21,9.87,-29.11,
4.35,4.68,4.52,13.22,-2.84,7.7,-10.04,5.86,3.35,7.36,7.53,13.22,9.7,9.37,9.54,10.04,-31.12,
4.52,6.86,4.35,13.89,-3.01,7.7,-9.7,5.69,2.34,8.03,7.36,15.56,6.19,11.54,7.53,10.71,-31.96,
3.35,7.86,4.18,14.39,-2.84,7.86,-9.2,5.69,1.67,8.87,7.36,17.73,4.18,13.22,5.69,11.71,-31.62,
1,7.19,4.02,14.72,-3.01,8.03,-8.2,5.69,1.84,9.54,7.19,18.91,5.02,14.05,4.18,12.55,-30.62,
-2.01,5.52,3.68,14.72,-2.84,7.86,-6.86,5.52,2.01,9.87,7.19,19.41,8.53,14.72,3.85,12.88,-29.28,
-4.52,3.85,3.18,14.39,-2.18,7.03,-5.02,4.85,2.01,9.2,7.36,19.58,13.55,15.89,4.02,12.05,-28.28,
-5.86,3.18,2.68,14.05,-1,5.69,-2.84,3.68,1.51,8.2,7.19,19.58,17.4,17.57,4.68,10.04,-26.94,
-5.86,4.02,2.01,13.55,0.17,4.52,-0.84,2.34,0.33,7.03,7.03,19.91,17.9,18.74,5.35,7.7,-25.43,
-4.52,6.19,1.17,12.88,1.34,3.18,1.34,1,-1.17,6.02,6.86,20.58,14.39,18.24,5.69,5.35,-23.26,
-2.68,8.37,0.33,12.05,2.68,2.18,3.18,0.33,-2.18,5.69,6.86,21.25,8.87,15.06,5.52,4.02,-20.91,
-1,9.7,-0.5,10.54,3.85,1.51,5.02,0,-2.84,6.36,7.03,21.92,3.85,9.37,5.19,3.51,-18.74,
-0.67,9.03,-1,8.37,5.35,0.84,6.86,0.17,-2.84,7.03,7.03,22.09,1.67,3.01,5.19,4.18,-17.23,
-1.51,6.53,-1.34,5.69,7.19,0,8.7,0.67,-2.18,7.7,7.03,21.75,3.68,-1.67,5.52,5.35,-15.89,
-3.01,3.18,-1.17,2.68,9.03,-1,10.37,0.84,-1.51,8.2,7.36,20.91,8.37,-2.68,6.53,6.53,-14.05,
-4.52,0.5,-0.84,0.17,11.21,-2.18,11.88,1.34,-1,8.7,8.2,20.41,13.55,1.17,8.03,7.36,-11.04,
-4.68,-0.33,0,-1.84,13.22,-2.84,13.05,2.01,-0.33,9.03,9.7,20.24,17.4,8.2,9.7,8.03,-6.86,
-3.18,1,1,-3.01,14.89,-2.84,13.89,2.51,0.67,9.54,12.05,20.58,19.24,16.4,11.04,8.03,-1.84,
0.17,3.68,2.01,-3.35,15.73,-2.68,14.89,3.18,2.18,10.21,14.89,21.08,20.24,22.75,11.88,7.86,2.84,
4.52,6.53,3.18,-3.51,16.4,-2.34,15.89,3.51,4.02,10.54,17.73,21.58,21.42,25.77,12.05,7.7,5.35,
8.87,7.53,4.02,-3.68,16.9,-2.51,16.9,3.35,5.52,10.37,19.91,21.58,23.76,25.43,12.05,7.03,5.35,
11.71,6.36,4.52,-4.18,17.07,-3.18,17.9,2.18,6.69,9.54,20.91,21.08,26.44,23.09,11.71,5.52,3.35,
12.88,3.35,4.68,-5.02,17.57,-4.85,18.57,0,7.19,8.2,20.91,20.24,27.61,20.08,11.21,3.18,1,
12.38,-0.84,4.68,-6.36,17.9,-7.19,18.91,-2.84,6.86,6.19,20.08,19.07,25.93,17.4,11.04,0.17,0,
10.88,-4.35,4.68,-7.7,17.9,-9.87,18.91,-6.02,5.86,4.18,18.57,18.07,20.75,15.23,10.54,-3.35,1.34,
9.2,-6.36,4.52,-9.03,17.9,-12.21,18.74,-8.87,4.68,2.51,17.23,16.73,13.89,12.38,10.04,-7.03,4.85,
7.36,-7.03,4.52,-10.21,17.23,-14.22,18.24,-11.21,3.85,0.84,15.56,14.89,8.2,8.03,9.37,-9.87,9.03,
5.86,-6.86,4.18,-11.21,16.4,-15.23,17.57,-12.88,3.01,-1,13.72,12.21,5.86,2.68,8.53,-12.21,13.05,
4.02,-7.36,3.68,-12.05,15.23,-15.73,16.9,-13.72,2.51,-2.84,11.54,9.03,8.03,-2.51,7.7,-13.72,15.56,
1.67,-8.87,3.01,-12.72,13.89,-15.39,16.23,-14.39,2.18,-4.68,8.37,5.52,13.22,-6.19,7.53,-14.89,16.9,
-1,-11.88,2.01,-13.55,12.55,-14.72,15.56,-14.72,1.67,-6.53,5.02,2.34,18.74,-6.86,7.36,-15.73,18.07,
-3.85,-15.39,1.34,-14.22,11.21,-13.89,14.72,-15.23,1.34,-7.86,1.51,0,21.92,-4.85,7.53,-16.73,19.91,
-6.36,-18.57,0.84,-14.72,9.37,-13.22,13.89,-15.89,1,-8.87,-1.51,-1.17,21.42,-2.01,7.19,-17.9,22.75,
-8.2,-20.58,0.67,-15.06,7.7,-12.55,12.72,-16.56,0.17,-9.54,-3.85,-1.51,17.23,-0.17,6.19,-18.57,25.26,
-9.03,-21.92,0.84,-15.56,5.86,-12.21,11.38,-17.23,-0.67,-9.87,-5.19,-1.67,10.71,-1.34,4.18,-18.57,25.77,
-9.03,-22.59,0.84,-15.89,4.02,-12.05,9.54,-17.9,-2.01,-10.71,-6.19,-2.34,4.18,-5.35,1.67,-17.57,23.76,
-8.87,-23.93,0.84,-16.23,2.34,-11.71,7.36,-18.24,-4.02,-11.71,-7.03,-4.02,-0.67,-11.04,-1,-15.73,18.91,
-9.03,-26.27,0.5,-16.23,0.84,-11.38,4.68,-18.4,-6.19,-12.88,-7.86,-6.02,-3.18,-15.56,-3.35,-13.89,12.88,
-9.37,-29.28,0.17,-16.06,-0.67,-10.54,2.01,-18.07,-8.53,-13.89,-8.53,-7.7,-3.35,-16.9,-4.68,-11.88,8.03,
-10.71,-31.96,-0.17,-15.23,-1.84,-9.54,-0.84,-17.23,-10.71,-14.22,-9.03,-8.7,-2.01,-14.56,-5.02,-10.54,6.02,
-12.38,-33.63,-0.5,-14.05,-3.01,-8.2,-2.84,-16.06,-12.05,-13.89,-9.37,-8.37,0,-9.2,-4.68,-9.37,6.53,
-14.56,-33.29,-0.67,-12.38,-4.02,-6.36,-4.35,-14.39,-12.55,-13.22,-9.37,-7.7,1.17,-3.35,-4.02,-8.03,8.2,
-17.23,-31.62,-0.5,-10.88,-4.68,-4.85,-5.35,-12.21,-12.21,-11.88,-9.37,-7.19,0.5,1.17,-3.51,-6.19,8.53,
-19.58,-28.78,-0.67,-9.7,-5.19,-3.01,-6.02,-9.87,-11.38,-10.54,-9.37,-7.19,-2.01,3.18,-3.51,-3.51,5.52,
-21.75,-26.27,-0.84,-8.7,-5.19,-1.51,-6.53,-7.03,-10.04,-9.03,-9.37,-8.2,-5.86,3.18,-4.02,-0.17,-1,
-22.92,-24.26,-1,-8.2,-5.19,0.33,-7.19,-4.52,-8.53,-7.7,-9.03,-9.37,-10.21,2.34,-4.52,3.35,-9.2,
-22.92,-23.26,-1.17,-7.7,-5.35,1.84,-7.86,-2.18,-7.36,-6.36,-8.2,-10.21,-13.55,2.18,-5.19,6.02,-16.06,
-21.75,-22.42,-1.34,-7.03,-5.52,3.18,-8.7,-0.17,-6.02,-5.35,-6.86,-10.04,-14.39,3.18,-5.19,7.53,-18.91,
-20.24,-22.09,-1.51,-6.36,-6.02,4.02,-9.37,1.17,-5.02,-4.18,-5.19,-8.7,-12.05,4.68,-4.85,7.7,-15.89,
-18.4,-21.75,-1.34,-5.69,-6.02,4.35,-9.87,2.01,-4.68,-3.68,-3.68,-7.19,-7.53,5.86,-4.18,7.03,-7.86,
-17.07,-21.25,-1.17,-5.02,-6.19,4.35,-10.21,2.34,-4.52,-3.51,-2.51,-6.02,-2.01,5.35,-3.35,5.86,3.01,
-15.89,-21.08,-0.84,-4.68,-5.86,4.18,-10.54,2.34,-4.52,-3.51,-1.67,-6.02,2.84,3.35,-2.34,5.02,13.72,
-14.72,-21.25,-0.84,-4.68,-5.35,3.51,-10.71,2.34,-5.02,-3.51,-0.84,-6.86,5.86,0.33,-1.84,4.85,21.92,
-13.22,-21.08,-0.84,-4.68,-4.52,2.84,-10.71,2.34,-5.19,-3.18,0.17,-8.2,6.36,-1.51,-1.51,5.19,26.94,
-11.38,-21.08,-1,-5.02,-4.35,2.18,-10.88,2.68,-5.19,-2.34,1.34,-9.03,5.19,-2.18,-1.51,5.52,28.94,
-9.7,-20.91,-1,-5.52,-4.52,2.01,-11.04,3.18,-5.19,-1.51,3.18,-9.03,2.34,-1,-2.01,6.02,29.11,
-8.7,-21.25,-1,-6.02,-5.19,2.18,-11.54,3.85,-4.85,-0.67,4.68,-8.37,-1.17,0.67,-2.51,6.53,28.11,
-8.7,-22.25,-1.17,-6.53,-5.86,2.34,-11.88,4.85,-4.68,-0.17,5.69,-7.86,-4.52,0.84,-2.51,6.69,26.6,
-9.37,-23.59,-1,-7.19,-6.53,2.51,-12.38,5.69,-4.52,-0.17,5.86,-8.03,-6.86,-1.51,-1.84,6.36,23.42,
-10.71,-24.59,-0.67,-7.53,-6.69,2.34,-12.88,6.19,-4.18,-0.17,5.86,-8.87,-7.36,-6.53,-0.67,6.19,17.9,
-11.21,-24.76,0.33,-7.7,-6.53,1.51,-13.22,6.19,-3.35,0,6.36,-10.54,-5.02,-12.88,1,5.52,10.04,
-10.71,-22.92,1.34,-7.19,-5.86,-0.17,-13.22,5.86,-2.01,1.17,7.53,-12.21,-0.17,-19.07,2.68,4.85,0.17,
-9.54,-19.74,2.18,-6.53,-4.85,-2.18,-12.72,5.02,-0.17,2.84,9.2,-12.88,6.02,-22.75,3.85,4.02,-9.87,
-8.53,-15.89,2.84,-5.52,-4.18,-4.52,-11.71,4.35,2.01,4.85,10.71,-12.72,12.21,-23.42,4.68,3.18,-18.07,
-8.87,-13.05,2.68,-5.02,-3.68,-6.36,-10.37,3.68,4.18,6.69,10.71,-12.05,16.23,-20.91,5.02,2.34,-23.42,
-10.88,-12.05,1.84,-4.85,-3.18,-7.86,-8.37,3.18,6.36,7.86,9.03,-11.21,17.23,-17.07,5.35,1.84,-25.6,
-14.22,-13.72,0.67,-5.52,-2.68,-8.53,-6.86,2.84,7.7,8.53,6.19,-10.71,15.89,-12.72,6.19,1.67,-25.77,
-17.73,-16.06,-0.84,-6.02,-1.67,-8.87,-5.19,2.18,8.7,8.7,3.35,-9.87,14.22,-8.7,7.53,1.84,-25.43,
-19.24,-18.07,-1.67,-6.36,-0.17,-8.87,-3.51,1.67,9.03,8.53,2.68,-8.53,14.39,-4.85,9.87,2.18,-26.1,
-17.9,-17.57,-1.67,-6.02,1.84,-8.53,-2.18,0.84,9.7,9.03,4.35,-5.35,17.07,-0.84,12.72,2.68,-28.28,
-14.05,-14.56,-1,-4.85,4.02,-8.2,-0.5,0.17,10.37,9.87,8.87,0,21.75,4.18,15.89,3.51,-31.45,
-9.2,-9.87,0,-3.51,6.19,-7.19,1.17,0.17,11.38,11.38,14.56,7.03,26.1,9.87,19.07,5.19,-34.47,
-5.35,-5.19,0.84,-2.34,8.37,-5.86,3.01,0.84,12.72,13.38,19.58,14.56,27.77,15.56,21.75,7.36,-36.31,
-4.02,-2.84,1,-1.84,10.21,-3.68,4.85,2.34,14.39,15.56,22.25,21.25,26.44,20.24,23.76,10.54,-35.47,
-5.69,-3.18,0.5,-2.01,11.54,-1,7.03,4.68,16.4,17.9,22.25,26.1,22.75,22.92,25.1,13.89,-31.45,
-9.54,-6.02,-0.5,-2.84,13.05,2.18,9.37,7.53,18.24,20.41,20.08,28.61,19.41,23.93,25.93,17.23,-24.59,
-13.72,-10.21,-1.51,-3.68,14.39,5.35,11.88,10.71,20.41,22.75,17.57,29.45,19.24,24.26,26.6,20.24,-15.39,
-16.9,-13.72,-2.18,-4.02,16.06,8.53,14.89,14.05,22.59,25.26,15.89,29.11,23.26,24.93,27.27,22.42,-5.86,
-18.24,-15.89,-2.51,-3.85,17.57,11.54,17.9,17.23,24.59,26.94,15.23,28.78,30.45,26.27,28.28,23.93,1.84,
-18.74,-16.73,-3.01,-3.18,18.57,14.05,20.91,20.08,26.27,27.94,15.06,28.61,37.81,28.61,29.11,24.43,5.69,
-19.24,-17.4,-3.68,-1.84,19.24,16.56,23.59,22.42,26.77,27.77,14.39,29.11,42.33,30.62,29.61,24.59,4.18,
-20.58,-18.57,-5.02,-0.67,18.74,18.57,25.43,23.93,26.6,26.44,12.38,29.11,42.16,31.62,29.45,24.09,-2.18,
-22.92,-20.24,-6.86,0.84,17.73,20.75,26.1,24.43,25.1,24.26,8.37,29.11,37.81,30.79,28.28,23.09,-11.54,
-25.43,-22.09,-8.37,2.01,16.23,22.42,25.6,24.26,23.26,21.92,3.85,28.44,31.45,27.94,26.27,21.25,-20.41,
-27.1,-23.09,-9.2,3.68,14.89,23.93,24.93,22.92,21.08,19.41,0.17,27.27,26.1,24.93,23.76,19.07,-26.27,
-27.1,-22.09,-8.7,5.35,13.55,24.59,23.93,21.08,19.41,17.23,-1.84,26.27,23.59,22.09,21.25,16.4,-27.27,
-25.1,-19.58,-7.19,7.03,13.05,24.43,23.26,18.91,17.73,15.23,-1.51,25.1,24.43,21.08,18.91,13.55,-24.43,
-21.92,-15.89,-5.02,8.7,12.88,23.42,22.92,16.4,16.23,13.22,0.17,23.76,26.94,20.91,17.4,10.71,-20.24,
-18.24,-12.21,-2.51,9.7,12.88,22.09,22.42,14.39,14.72,10.88,2.18,22.42,28.11,21.25,15.89,8.03,-17.9,
-15.23,-9.54,-0.5,10.37,12.88,20.24,22.25,12.72,12.72,8.53,3.35,20.41,25.93,20.24,13.89,5.52,-19.24,
-13.38,-8.53,0.67,10.54,12.55,18.57,21.92,11.71,10.37,6.19,3.18,17.57,19.58,17.9,11.38,3.35,-23.42,
-12.88,-9.37,1.34,10.37,12.21,17.57,21.58,10.88,8.2,4.35,1.84,14.39,9.7,14.22,7.86,1.34,-28.28,
-13.22,-11.38,2.01,10.04,11.54,16.9,21.25,10.71,6.36,3.18,-0.33,10.88,-1.51,10.37,4.02,-0.17,-30.79,
-13.72,-13.55,2.51,9.54,11.21,16.9,21.08,10.88,5.52,2.34,-2.01,8.2,-11.38,7.7,0.5,-1,-29.45,
-14.39,-15.06,2.84,8.7,10.88,16.9,20.91,11.21,5.52,1.84,-3.35,6.19,-17.57,7.19,-2.34,-1.17,-23.93,
-14.39,-15.56,3.18,8.03,10.21,16.9,20.24,11.21,5.86,1.17,-4.02,5.35,-19.74,8.37,-3.68,-1.17,-14.89,
-13.89,-14.72,3.35,7.19,8.87,16.23,18.91,10.71,5.69,0.33,-4.68,5.52,-18.07,10.37,-4.18,-1,-1,
-13.05,-12.88,3.01,6.36,7.03,15.23,16.4,9.87,4.85,-0.84,-5.35,6.02,-14.72,11.54,-4.18,-1,21.25,
-11.88,-10.37,2.84,6.02,4.52,13.55,13.05,8.37,2.84,-2.18,-6.36,6.69,-11.04,11.04,-4.52,-1.51,57.89,
-10.21,-8.2,2.68,5.86,2.18,11.71,9.2,6.69,0.33,-3.35,-7.53,6.53,-8.7,8.37,-5.52,-2.34,114.27,
-8.87,-6.69,3.01,5.19,0,9.7,5.86,5.02,-2.51,-4.68,-8.37,5.52,-7.53,4.35,-7.19,-3.35,192.41,
-8.03,-6.53,3.51,4.35,-1,7.7,3.68,3.68,-4.68,-5.69,-8.53,3.68,-6.86,0.67,-9.54,-4.18,288.44,
-7.86,-7.86,3.85,2.68,-1.34,5.69,2.68,2.34,-6.19,-7.03,-8.2,0.84,-6.02,-1.51,-11.88,-4.85,392.85,
-8.2,-10.04,3.85,0.5,-1.17,3.68,2.34,1,-6.53,-8.53,-7.86,-2.01,-4.68,-2.18,-13.72,-5.52,495.07,
-8.87,-12.88,3.01,-1.67,-1.17,1.67,2.18,-0.84,-6.69,-10.37,-7.19,-4.68,-3.01,-2.01,-14.89,-6.36,587.1,
-9.37,-15.39,2.01,-3.85,-1.67,-0.67,1.34,-2.68,-6.53,-12.05,-7.36,-7.03,-3.01,-2.51,-15.56,-7.53,665.56,
-9.54,-16.73,0.67,-4.85,-3.18,-2.84,-0.17,-5.19,-6.69,-13.38,-7.86,-8.87,-5.69,-5.35,-15.56,-9.03,731.32,
-8.87,-16.9,-0.33,-5.35,-5.02,-5.02,-2.68,-7.7,-7.53,-13.89,-9.2,-11.04,-11.88,-10.37,-15.56,-10.88,784.19,
-7.86,-16.06,-0.84,-5.52,-7.03,-7.19,-5.69,-10.21,-8.37,-13.72,-10.88,-13.38,-20.91,-16.4,-15.89,-12.55,816.65,
-7.19,-15.23,-0.67,-6.02,-8.53,-9.03,-8.53,-12.38,-9.54,-13.05,-13.05,-16.06,-30.62,-21.25,-16.56,-14.05,813.47,
-7.19,-14.56,-1,-7.19,-9.37,-11.21,-10.88,-13.89,-10.88,-12.38,-15.23,-19.07,-39.15,-23.09,-17.73,-14.89,752.9,
-8.37,-15.23,-1.51,-9.37,-10.04,-13.38,-13.05,-15.06,-12.05,-12.05,-17.73,-21.75,-44.5,-20.91,-19.58,-15.56,617.88,
-10.04,-16.9,-2.68,-11.88,-10.54,-15.56,-15.06,-16.06,-13.38,-12.38,-20.58,-23.42,-45.84,-15.89,-21.58,-16.06,405.23,
-11.88,-19.58,-4.35,-14.05,-11.21,-17.07,-17.23,-16.4,-15.39,-13.55,-23.26,-23.93,-43.33,-10.71,-24.09,-16.56,132.68,
-13.05,-21.92,-5.69,-15.39,-12.21,-18.07,-19.24,-16.56,-17.73,-14.89,-25.43,-23.09,-38.15,-8.03,-26.94,-16.73,-162.29,
